resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"inca","ucsd-sierra","nimbus-create-publicvm","5466018","5466017","5463209","2012-06-07T03:55:48.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 37.821931 s ping 30.089545 s ssh 31.182799 s destroy 6.72076 s","Success"
"inca","ucsd-sierra","nimbus-create-publicvm","5474276","5474275","5463209","2012-06-08T03:56:24.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 33.009664 s ping 70.086331 s ssh 31.206254 s destroy 6.987418 s","Success"
"inca","ucsd-sierra","nimbus-create-publicvm","5482531","5482530","5463209","2012-06-09T03:56:31.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 40.344157 s ping 70.084293 s ssh 31.184887 s destroy 6.717334 s","Success"
"inca","ucsd-sierra","nimbus-create-publicvm","5491111","5491110","5463209","2012-06-10T03:55:49.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 37.902408 s ping 30.089652 s ssh 31.187188 s destroy 6.719602 s","Success"
"inca","ucsd-sierra","nimbus-create-publicvm","5499691","5499690","5463209","2012-06-11T03:55:49.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 38.236168 s ping 30.089266 s ssh 31.181063 s destroy 6.675079 s","Success"
"inca","ucsd-sierra","nimbus-create-publicvm","5507942","5507941","5463209","2012-06-12T03:55:48.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 37.838435 s ping 30.096091 s ssh 31.182086 s destroy 6.698309 s","Success"
"inca","ucsd-sierra","nimbus-create-publicvm","5516219","5516218","5463209","2012-06-13T03:56:32.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 41.184256 s ping 70.087148 s ssh 31.183507 s destroy 6.85846 s","Success"
"inca","ucsd-sierra","nimbus-create-publicvm","5524224","5524223","5463209","2012-06-14T03:55:50.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 39.972599 s ping 30.089554 s ssh 31.183754 s destroy 6.700136 s","Success"
"inca","ucsd-sierra","nimbus-create-publicvm","5530194","5530193","5463209","2012-06-15T03:55:44.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 33.716701 s ping 30.090236 s ssh 31.188556 s destroy 6.74434 s","Success"
"inca","ucsd-sierra","nimbus-create-publicvm","5538118","5538117","5463209","2012-06-16T03:55:36.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 25.490984 s ping 30.092242 s ssh 31.189544 s destroy 6.657692 s","Success"
"inca","ucsd-sierra","nimbus-create-publicvm","5546023","5546022","5463209","2012-06-17T03:55:46.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 36.102134 s ping 30.08906 s ssh 31.187318 s destroy 6.96038 s","Success"
